id;name;category;thickness_mm;price;edgePrice;image;discount;status;description;Webname;care;supplier;supplierUrl;datasheetUrl;Column1;_1;_2;_3;id_4
blue-savoy-20-mm-marmor;Blue_Savoy;marmor;20;7204.0;;/materials/Blue_Savoy.jpg;-0.1;available;"blågrå till mörkgrå med tunna vita ådror; fin, kristallin struktur.";Blue Savoy;;;;;;;;;
dreamy-carrara-30-mm-kompositsten;Dreamy_Carrara;kvarts/komposit;30;6880.0;;/materials/Dreamy_Carrara.jpg;-0.1;available;dreamy carrara (h-matt) är en ytbehandlad kvartssten i supernatural-kollektionen, inspirerad av den berömda carraramarmorn. skiftande fina blåtonade och ljusgrå linjer slingrar sig mot en sidenvit bakgrund. mönstret symboliserar rörelse, stelnad i ett ögonblick.;Dreamy Carrara;;;;;;;;;
dekton-bergen-12-mm-keramik;Dekton_Bergen;keramik;12;5972.0;;/materials/Dekton_Bergen.jpg;-0.1;available;dekton bergen är en ytterst kompakt keramik. vid tillverkningen har man inspirerats av marmorns naturliga skönhet.;Dekton Bergen;;;;;;;;;
dekton-bergen-20-mm-keramik;Dekton_Bergen;keramik;20;5972.0;;/materials/Dekton_Bergen.jpg;-0.1;available;dekton bergen är en ytterst kompakt keramik. vid tillverkningen har man inspirerats av marmorns naturliga skönhet.;Dekton Bergen;;;;;;;;;
dekton-taga-12-mm-keramik;Dekton_Taga;keramik;12;5972.0;;/materials/Dekton_Taga.jpg;-0.1;available;dekton taga är inspirerad av natursten, som en modern tolkning av den berömda taj mahal-kvartsiten.;Dekton Taga;;;;;;;;;
dekton-taga-20-mm-keramik;Dekton_Taga;keramik;20;5972.0;;/materials/Dekton_Taga.jpg;-0.1;available;dekton taga är inspirerad av natursten, som en modern tolkning av den berömda taj mahal-kvartsiten.;Dekton Taga;;;;;;;;;
alpine-mist-30-mm-kompositsten;Alpine_Mist;kvarts/komposit;30;5957.0;;/materials/Alpine_Mist.jpg;-0.1;available;alpine mist är en kvartssten i supernatural-kollektionen. den svala dimgrå bakgrunden kompletteras med ljusa linjer som är tunna och skarpa samt även med mörkare beigefärgade fläckar.;Alpine Mist;;;;;;;;;
bianco-drift-30-mm-kompositsten;Bianco_Drift;kvarts/komposit;30;5957.0;;/materials/Bianco_Drift.jpg;-0.1;available;bianco drift har hämtat inspiration från stenar i kollektionen supernatural. den har en ljusgrå bakgrund som pryds av mörk- och ljusgrå men även beige och vita fläckar och ådror.;Bianco Drift;;;;;;;;;
cloudburst-concrete-30-mm-kompositsten;Cloudburst_Concrete;kvarts/komposit;30;5957.0;;/materials/Cloudburst_Concrete.jpg;-0.1;available;cloudburst concrete (rå) är en ljusgrå, nästintill vit kvartssten i metropolitan-kollektionen. rå-finishens skrovliga struktur liknar en borstad sten (b-borstad) eller en putsad vägg.;Cloudburst Concrete;;;;;;;;;
frosty-carrina-30-mm-kompositsten;Frosty_Carrina;kvarts/komposit;30;5957.0;;/materials/Frosty_Carrina.jpg;-0.1;available;frosty carrina är en ljus kvarts som också hör till kollektionen supernatural. den har en elfenbensfärgad bakgrund som får sin karaktär av ett mönster med marmorliknande ådror.;Frosty Carrina;;;;;;;;;
london-grey-30-mm-kompositsten;London_Grey;kvarts/komposit;30;5957.0;;/materials/London_Grey.jpg;-0.1;available;"london grey är en ljus kvarts i supernatural-kollektionen. mönstringen påminner om marmor. polerad (polerad-p); 20 mm och 30mm.";London Grey;;;;;;;;;
moorland-fog-30-mm-kompositsten;Moorland_Fog;kvarts/komposit;30;5957.0;;/materials/Moorland_Fog.jpg;-0.1;available;"moorland fog är en sten i kollektionen supernatural. mot den krämfärgade ljusa bakgrunden slingrar ett mönster av mörkbruna och grå marmorådror. polerad (polerad-p); 20 mm och 30mm.";Moorland Fog;;;;;;;;;
piatra-grey-30-mm-kompositsten;Piatra_Grey;kvarts/komposit;30;5957.0;;/materials/Piatra_Grey.jpg;-0.1;available;piatra grey är en kvartssten i supernatural-kollektionen. vid formgivningen har man hämtat inspiration från piatrabergens mörkgrå klippformationer. den kompletteras med ett marmorliknande mönster med inflätade tunna ljusa slingor.;Piatra Grey;;;;;;;;;
rugged-concrete-30-mm-kompositsten;Rugged_Concrete;kvarts/komposit;30;5957.0;;/materials/Rugged_Concrete.jpg;-0.1;available;rugged concrete (rå) är en mörkgrå kvartssten som påminner om nypåslagen puts, kompletterad av ljusare fläckar. den industriella karaktären hos konststenarna i metropolitan-kollektionen kompletteras av en speciell rå-finish. den skrovliga ytan gör att den påminner om borstad sten (b-borstad).;Rugged Concrete;;;;;;;;;
symphony-grey-30-mm-kompositsten;Symphony_Grey;kvarts/komposit;30;5957.0;;/materials/Symphony_Grey.jpg;-0.1;available;"symphony grey är en kvarts i supernaturatural-kollektionen. över bakgrundens grå och naturstensliknande struktur slingrar diagonala silverfärgade linjer som skiftar mot mörkare ådror och fläckar. polerad (polerad-p); 20 mm och 30mm.";Symphony Grey;;;;;;;;;
turbine-grey-30-mm-kompositsten;Turbine_Grey;kvarts/komposit;30;5957.0;;/materials/Turbine_Grey.jpg;-0.1;available;formgivningen hos kvartsstenen turbine grey ger oss grå virvlar med mörkare ådror och fläckar. materialen i supernatural-kollektionen imiterar den rörelse och struktur som finns hos naturlig granit.;Turbine Grey;;;;;;;;;
vanilla-noir-30-mm-kompositsten;Vanilla_Noir;kvarts/komposit;30;5957.0;;/materials/Vanilla_Noir.jpg;-0.1;available;vanilla noir är en kvarts i supernatural-kollektionen som påminner om mörk marmor. över den lyxiga ebenholtsfärgade bakgrunden löper ett vaniljfärgat, krämigt marmormönster, vilket ger materialet ett djärvt och personligt utseende.;Vanilla Noir;;;;;;;;;
white-attica-30-mm-kompositsten;White_Attica;kvarts/komposit;30;5957.0;;/materials/White_Attica.jpg;-0.1;available;white attica är en konstgjord sten i supernatural-kollektionen, inspirerad av naturens egen marmor. tunna ljusgrå och mörkgrå ådror slingrar sig mot den pärlvita bakgrunden.;White Attica;;;;;;;;;
woodlands-30-mm-kompositsten;Woodlands;kvarts/komposit;30;5957.0;;/materials/Woodlands.jpg;-0.1;available;woodlands är en naturlig kvarts i supernatural-kollektionen och den påminner om mörkare marmor. mot dess chokladfärgade bakgrund dansar ljusa, fint tecknade ådror.;Woodlands;;;;;;;;;
ambiente-light-30-mm-kompositsten;Ambiente_Light;kvarts/komposit;30;5594.0;;/materials/Ambiente_Light.jpg;-0.1;available;kompositstenskivor i ambiente light material är starka, hållbara och extremt hygienisk! den grå färgen ger köket en modern och lugn bakgrund och förhöjer alla andra föremåls djärvare färger.;Ambiente Light;;;;;;;;;
planet-mars-30-mm-kompositsten;Planet_Mars;kvarts/komposit;30;5519.0;;/materials/Planet_Mars.jpg;;available;kompositstenskivor i planet mars material är starka, hållbara och extremt hygienisk.;Planet Mars;;;;;;;;;
planet-pluto-30-mm-kompositsten;Planet_Pluto;kvarts/komposit;30;5519.0;;/materials/Planet_Pluto.jpg;-0.1;available;planet pluto är kvartskomposit som förenar moderna teknologins möjligheter med ett mjukgrått ådringsmönster.;Planet Pluto;;;;;;;;;
labrador-antique-30-mm-granit;Labrador_Antique;granit;30;5368.0;;/materials/Labrador_Antique.jpg;-0.1;available;labrador antique är exklusiv och unik norsk granit som utmärks av blå och purpurfärgade kristaller på brun bakgrund. granit är för hushåll som uppskattar något unikt och långvarig skönhet!;Labrador Antique;;;;;;;;;
calacatta-nuvo-20-mm-kompositsten;Calacatta_Nuvo;kvarts/komposit;20;5281.0;;/materials/Calacatta_Nuvo.jpg;-0.1;available;utformningen av kvartsstenen calacatta nuvo präglas av den klassiska calacattamarmorns välkända skönhet. breda eleganta gråa slingor mot en bländvit bakgrund drar uppmärksamheten till sig och ger interiören ett tveklöst vackert utseende.;Calacatta Nuvo;;;;;;;;;
empira-black-20-mm-kompositsten;Empira_Black;kvarts/komposit;20;5281.0;;/materials/Empira_Black.jpg;-0.1;available;empira black är en kvartssten som påminner om mörk marmor. den ger alla slags rum en lyxig känsla, allt ifrån hemmakök och badrum till en modern hotellreception, kontor och bankettsal.;Empira Black;;;;;;;;;
empira-white-20-mm-kompositsten;Empira_White;kvarts/komposit;20;5281.0;;/materials/Empira_White.jpg;-0.1;available;empira white är ytterligare en kvartssten som skapats utifrån den berömda vita marmorn, med pärlvit bakgrund och ett karaktäristiskt ådrigt mönster.;Empira White;;;;;;;;;
calacatta-olympos-30-mm-kompositsten;Calacatta_Olympos;kvarts/komposit;30;5232.0;;/materials/Calacatta_Olympos.jpg;-0.1;available;calacatta olympos kompositsten är en verklig blickfångare, som trollbinder åskådarens uppmärksamhet i vilket rum som helst.;Calacatta Olympos;;;;;;;;;
glencoe-30-mm-kompositsten;Glencoe;kvarts/komposit;30;5232.0;;/materials/Glencoe.jpg;-0.1;available;glencoe är en bänkskiva i kvarts med en varm neutral färg och en lätt genomskinlig, marmorerad bakgrund.;Glencoe;;;;;;;;;
belvedere-30-mm-granit;Belvedere;granit;30;5186.0;;/materials/Belvedere.jpg;-0.1;available;belvedere är svart afrikansk granit med svart bakgrund och vita-brun linjer. h (matt) – polerad, 20 och 30 mm.;Belvedere;;;;;;;;;
clamshell-30-mm-kompositsten;Clamshell;kvarts/komposit;30;5156.0;;/materials/Clamshell.jpg;-0.1;available;clamshell är en kvartssten i produktserien classico som finns med såväl polerad som slipad yta. den ljusgrå diskreta bakgrunden påminner om kalksten och livas upp av ett mönster med ljusa och mörka fläckar.;Clamshell;;;;;;;;;
oyster-30-mm-kompositsten;Oyster;kvarts/komposit;30;5156.0;;/materials/Oyster.jpg;-0.1;available;"oyster är en ljusgrå, askfärgad kvartssten i classico-kollektionen. dess mörka kvartskorn ger stenen sin karaktär. polerad (polerad-p); 20 mm och 30mm.";Oyster;;;;;;;;;
raven-30-mm-kompositsten;Raven;kvarts/komposit;30;5156.0;;/materials/Raven.jpg;-0.1;available;"raven är en rökfärgad kvartssten i classico-kollektionen. dess lite fläckiga yta får en dramatisk effekt när den belyses. polerad (polerad-p); 20 mm och 30mm.";Raven;;;;;;;;;
shitake-30-mm-kompositsten;Shitake;kvarts/komposit;30;5156.0;;/materials/Shitake.jpg;-0.1;available;shitake är en gråbeige kvartssten med ett kalkstensliknande mönster. den är inspirerad av regnväder och natur. den bidrar till att skapa en balanserad och lugn stämning, och ger hemtrevnad och mysighet i alla slags rum.;Shitake;;;;;;;;;
pure-white-30-mm-kompositsten;Pure_White;kvarts/komposit;30;5081.0;;/materials/Pure_White.jpg;-0.1;available;"pure white-stenen i classico-kollektionen är det ljusaste materialet i caesarstones utbud. den vita stenen drar inte särskilt mycket uppmärksamhet till arbetsytan, men den ger ett fräscht intryck och rummet får en öppen känsla. polerad (polerad-p); 20 mm.";Pure White;;;;;;;;;
crystal-calacatta-silva-30-mm-kompositsten;Crystal_Calacatta_Silva;kvarts/komposit;30;5034.0;;/materials/Crystal_Calacatta_Silva.jpg;-0.1;available;två alldeles nya technistone-kvartsstenar finns nu tillgängliga – crystal calacatta amnis med böljande flodmönster inspirerat av naturen och av den berömda calacatta-marmorn samt crystal calacatta silva som symboliserar den långa livslängden av träd med djupa rötter.;Crystal Calacatta Silva;;;;;;;;;
mystery-white-30-mm-kompositsten;Mystery_White;kvarts/komposit;30;5034.0;;/materials/Mystery_White.jpg;-0.1;available;mystery white är kvartskomposit vars pärlvita marmorerade bakgrund kompletteras av mjukgrå linher-vener. kompositsten är stark, tålig och icke-porös.;Mystery White;;;;;;;;;
dekton-entzo-12-mm-keramik;Dekton_Entzo;keramik;12;5033.0;;/materials/Dekton_Entzo.jpg;-0.1;available;dekton entzo är en keramik, vars pärlvita bakgrund pryds av grå och gyllengula slingrande ådror.;Dekton Entzo;;;;;;;;;
dekton-entzo-20-mm-keramik;Dekton_Entzo;keramik;20;5033.0;;/materials/Dekton_Entzo.jpg;-0.1;available;dekton entzo är en keramik, vars pärlvita bakgrund pryds av grå och gyllengula slingrande ådror.;Dekton Entzo;;;;;;;;;
veined-michelangelo-30-mm-kompositsten;Veined_Michelangelo;kvarts/komposit;30;4959.0;;/materials/Veined_Michelangelo.jpg;-0.1;available;kompositsten veined michelangelo är stark och icke-porös. detta gör kvartsstenen mycket hygienisk. en bänkskiva i veined michelangelo är ett konstverk!;Veined Michelangelo;;;;;;;;;
dreamy-carrara-20-mm-kompositsten;Dreamy_Carrara;kvarts/komposit;20;4914.0;;/materials/Dreamy_Carrara.jpg;-0.1;available;dreamy carrara (h-matt) är en ytbehandlad kvartssten i supernatural-kollektionen, inspirerad av den berömda carraramarmorn. skiftande fina blåtonade och ljusgrå linjer slingrar sig mot en sidenvit bakgrund. mönstret symboliserar rörelse, stelnad i ett ögonblick.;Dreamy Carrara;;;;;;;;;
charcoal-soapstone-30-mm-kompositsten;Charcoal_Soapstone;kvarts/komposit;30;4899.0;;/materials/Charcoal_Soapstone.jpg;;available;kompositstenskivor i silestone charcoal soapstone material är starka, hållbara och extremt hygienisk.;Charcoal Soapstone;;;;;;;;;
yukon-30-mm-kompositsten;Yukon;kvarts/komposit;30;4794.0;;/materials/Yukon.jpg;;available;kompositstenskivor i silestone yukon material är starka, hållbara och extremt hygienisk.;Yukon;;;;;;;;;
dekton-arga-12-mm-keramik;Dekton_Arga;keramik;12;4525.0;;/materials/Dekton_Arga.jpg;-0.1;available;dekton arga är ett material som har inspirerats av taj mahal-kvartsit. den erbjuder oss naturstenens lyxiga yttre i förening med de bästa egenskaperna hos keramik.;Dekton Arga;;;;;;;;;
dekton-arga-20-mm-keramik;Dekton_Arga;keramik;20;4525.0;;/materials/Dekton_Arga.jpg;-0.1;available;dekton arga är ett material som har inspirerats av taj mahal-kvartsit. den erbjuder oss naturstenens lyxiga yttre i förening med de bästa egenskaperna hos keramik.;Dekton Arga;;;;;;;;;
nero-marquina-30-mm-marmor;Nero_Marquina;marmor;30;4521.0;;/materials/Nero_Marquina.jpg;-0.1;available;nero marquina - iögonfallande spansk marmor med vita linjer på svart bakgrund. stenen ger elegant livlighet och stil, perfekt i varje kombination!;Nero Marquina;;;;;;;;;
dekton-grafite-12-mm-keramik;Dekton_Grafite;keramik;12;4482.0;;/materials/Dekton_Grafite.jpg;-0.1;available;dekton grafite är en mörkgrå keramik. när man har skapat dess eleganta och finkorniga mönster, har man inspirerats av industrins betongarkitektur och av naturlig kalksten.;Dekton Grafite;;;;;;;;;
dekton-grafite-20-mm-keramik;Dekton_Grafite;keramik;20;4482.0;;/materials/Dekton_Grafite.jpg;-0.1;available;dekton grafite är en mörkgrå keramik. när man har skapat dess eleganta och finkorniga mönster, har man inspirerats av industrins betongarkitektur och av naturlig kalksten.;Dekton Grafite;;;;;;;;;
coral-clay-30-mm-kompositsten;Coral_Clay;kvarts/komposit;30;4400.0;;/materials/Coral_Clay.jpg;;available;kompositstenskivor i coral clay material är starka, hållbara och extremt hygienisk. dessa av ingen porer, som skulle kunna dras från en mängd olika materialen.;Coral Clay;;;;;;;;;
dekton-grigio-12-mm-keramik;Dekton_Grigio;keramik;12;4396.0;;/materials/Dekton_Grigio.jpg;-0.1;available;i utformningen av dekton grigio-keramik kan man känna igen grigio alpi kalksten. passar bäst när man eftersträvar en exakt passning av mönster vid skivornas kanter.;Dekton Grigio;;;;;;;;;
dekton-grigio-20-mm-keramik;Dekton_Grigio;keramik;20;4396.0;;/materials/Dekton_Grigio.jpg;-0.1;available;i utformningen av dekton grigio-keramik kan man känna igen grigio alpi kalksten. passar bäst när man eftersträvar en exakt passning av mönster vid skivornas kanter.;Dekton Grigio;;;;;;;;;
dekton-kelya-12-mm-keramik;Dekton_Kelya;keramik;12;4396.0;;/materials/Dekton_Kelya.jpg;-0.1;available;dekton kelya är ett mörka marmorliknande keramiskt material som har tillverkats med cosentinos unika teknik.;Dekton Kelya;;;;;;;;;
dekton-kelya-20-mm-keramik;Dekton_Kelya;keramik;20;4396.0;;/materials/Dekton_Kelya.jpg;-0.1;available;dekton kelya är ett mörka marmorliknande keramiskt material som har tillverkats med cosentinos unika teknik.;Dekton Kelya;;;;;;;;;
snow-30-mm-kompositsten;Snow;kvarts/komposit;30;4340.0;;/materials/Snow.jpg;-0.1;available;"snow är en kvartssten i classico-kollektionen som påminner om nyfallen snö. tack vare sitt diskreta utseende lämpar den sig väl i både kök och sällskapsrum. polerad (polerad-p); 20 mm.";Snow;;;;;;;;;
bianco-carrara-c-30-mm-marmor;Bianco_Carrara_C;marmor;30;4309.0;;/materials/Bianco_Carrara_C.jpg;-0.1;available;bianco carrara c är ett världens mest kända marmor. carraramarmor har stått för elegans sedan antiken och har inte sjunkit i popularitet i dag heller.;Bianco Carrara C;;;;;;;;;
bricmate-azul-olive-12-mm-keramik;Bricmate_Azul_Olive;keramik;12;4277.0;;/materials/Bricmate_Azul_Olive.jpg;-0.1;available;azul olive matt är en keramisk bänkskiva med matt yta, rik variation med fosiliknande och naturliga detaljer.;Bricmate Azul Olive;;;;;;;;;
bricmate-glanshammar-silk-12-mm-keramik;Bricmate_Glanshammar_Silk;keramik;12;4277.0;;/materials/Bricmate_Glanshammar_Silk.jpg;-0.1;available;bricmates keramiska bänkskiva glanshammar silk är en granitkeramik i storformat med silkeslen yta. inspirerad av den ikoniska svenska ekebergsmarmorn som bryts i glanshammar utanför örebro.;Bricmate Glanshammar Silk;;;;;;;;;
bricmate-jura-select-classic-12-mm-keramik;Bricmate_Jura_Select_Classic;keramik;12;4277.0;;/materials/Bricmate_Jura_Select_Classic.jpg;-0.1;available;bricmate jura select classic är en granitkeramik inspirerad av jurakalkstenen som bryts i södra tyskland.;Bricmate Jura Select Classic;;;;;;;;;
bricmate-jura-select-ivory-12-mm-keramik;Bricmate_Jura_Select_Ivory;keramik;12;4277.0;;/materials/Bricmate_Jura_Select_Ivory.jpg;-0.1;available;jura select ivory matt är en granitkeramik inspirerad av jurakalkstenen som bryts i södra tyskland.;Bricmate Jura Select Ivory;;;;;;;;;
bricmate-kolmarden-light-12-mm-keramik;Bricmate_Kolmården_Light;keramik;12;4277.0;;/materials/Bricmate_Kolmården_Light.jpg;-0.1;available;bricmate kolmården light silk är en keramik med sidenartad slät yta. den har inspirerats av klassisk svensk marmor.;Bricmate Kolmården Light;;;;;;;;;
bricmate-norrvange-beige-12-mm-keramik;Bricmate_Norrvange_Beige;keramik;12;4277.0;;/materials/Bricmate_Norrvange_Beige.jpg;-0.1;available;bricmate norrvange beige är en bänkskiva av granitkeramik i varm jordnära kulör med matt yta, rik på variation fosilliknande och naturliga detaljer.;Bricmate Norrvange Beige;;;;;;;;;
bricmate-norrvange-ivory-12-mm-keramik;Bricmate_Norrvange_Ivory;keramik;12;4277.0;;/materials/Bricmate_Norrvange_Ivory.jpg;-0.1;available;norrvange ivory matt är en bänkskiva av granitkeramik i varm jordnära kulör med matt yta, rik på variation fosilliknande och naturliga detaljer.;Bricmate Norrvange Ivory;;;;;;;;;
bricmate-norrvange-light-grey-12-mm-keramik;Bricmate_Norrvange_Light_Grey;keramik;12;4277.0;;/materials/Bricmate_Norrvange_Light_Grey.jpg;-0.1;available;norrvange light grey är en keramisk bänkskiva med matt yta, rik variation med fosiliknande och naturliga detaljer. för bänkskivor i keramik erbjuder vi endast övermontage av spishäll och övermontage av diskho.;Bricmate Norrvange Light Grey;;;;;;;;;
bricmate-runo-warm-grey-12-mm-keramik;Bricmate_Runö_Warm_Grey;keramik;12;4277.0;;/materials/Bricmate_Runö_Warm_Grey.jpg;-0.1;available;bricmate runö warm grey borstad är en varmgrå granitkeramik med kalkstensutseende i matt lätt strukturerad yta. runö är mycket naturtrogen med fosilliknande detaljer och vackert varierande tonskillnader.;Bricmate Runö Warm Grey;;;;;;;;;
bricmate-runo-warm-grey-20-mm-keramik;Bricmate_Runö_Warm_Grey;keramik;20;4277.0;;/materials/Bricmate_Runö_Warm_Grey.jpg;-0.1;available;bricmate runö warm grey borstad är en varmgrå granitkeramik med kalkstensutseende i matt lätt strukturerad yta. runö är mycket naturtrogen med fosilliknande detaljer och vackert varierande tonskillnader.;Bricmate Runö Warm Grey;;;;;;;;;
adamina-20-mm-kompositsten;Adamina;kvarts/komposit;20;4255.0;;/materials/Adamina.jpg;-0.1;available;adamina (rå) är en kvarts med enkel ytbehandling i supernatural-kollektionen. den påminner om gyllengula dyner eller vindslipad sandsten.;Adamina;;;;;;;;;
airy-concrete-20-mm-kompositsten;Airy_Concrete;kvarts/komposit;20;4255.0;;/materials/Airy_Concrete.jpg;-0.1;available;airy concrete (rå) är en ljusgrå kvarts i metropolitan-kollektionen som till färgen påminner om cement. på håll ser den ut som en brädriven betongyta. en grov och kornig rå-finish ger ett utseende som påminner om borstad stenyta (b-borstad).;Airy Concrete;;;;;;;;;
alpine-mist-20-mm-kompositsten;Alpine_Mist;kvarts/komposit;20;4255.0;;/materials/Alpine_Mist.jpg;-0.1;available;alpine mist är en kvartssten i supernatural-kollektionen. den svala dimgrå bakgrunden kompletteras med ljusa linjer som är tunna och skarpa samt även med mörkare beigefärgade fläckar.;Alpine Mist;;;;;;;;;
bianco-drift-20-mm-kompositsten;Bianco_Drift;kvarts/komposit;20;4255.0;;/materials/Bianco_Drift.jpg;-0.1;available;bianco drift har hämtat inspiration från stenar i kollektionen supernatural. den har en ljusgrå bakgrund som pryds av mörk- och ljusgrå men även beige och vita fläckar och ådror.;Bianco Drift;;;;;;;;;
black-tempal-20-mm-kompositsten;Black_Tempal;kvarts/komposit;20;4255.0;;/materials/Black_Tempal.jpg;-0.1;available;black tempal (rå) är en kvartssten med mörkgrå bakgrund. designen har ljusa kalkstensstreck mot en förkolnad yta, likt mineralavlagringar på en bergssida. färgspelet hos kvartsen i metropolitan-kollektionen är som böljande vatten mot en natthimmel.;Black Tempal;;;;;;;;;
cloudburst-concrete-20-mm-kompositsten;Cloudburst_Concrete;kvarts/komposit;20;4255.0;;/materials/Cloudburst_Concrete.jpg;-0.1;available;cloudburst concrete (rå) är en ljusgrå, nästintill vit kvartssten i metropolitan-kollektionen. rå-finishens skrovliga struktur liknar en borstad sten (b-borstad) eller en putsad vägg.;Cloudburst Concrete;;;;;;;;;
darcrest-20-mm-kompositsten;Darcrest;kvarts/komposit;20;4255.0;;/materials/Darcrest.jpg;-0.1;available;darcrest är kvartsstenen in supernatural-kollektionen. över en hemlighetsfullt förtrollad mörk bakgrund läggs fläckar och sediment. med en organisk ockrabrun och jordartad grön slöja ser den ut som en eroderad stenig bergsluttning.;Darcrest;;;;;;;;;
frosty-carrina-20-mm-kompositsten;Frosty_Carrina;kvarts/komposit;20;4255.0;;/materials/Frosty_Carrina.jpg;-0.1;available;frosty carrina är en ljus kvarts som också hör till kollektionen supernatural. den har en elfenbensfärgad bakgrund som får sin karaktär av ett mönster med marmorliknande ådror.;Frosty Carrina;;;;;;;;;
london-grey-20-mm-kompositsten;London_Grey;kvarts/komposit;20;4255.0;;/materials/London_Grey.jpg;-0.1;available;"london grey är en ljus kvarts i supernatural-kollektionen. mönstringen påminner om marmor. polerad (polerad-p); 20 mm och 30mm.";London Grey;;;;;;;;;
moorland-fog-20-mm-kompositsten;Moorland_Fog;kvarts/komposit;20;4255.0;;/materials/Moorland_Fog.jpg;-0.1;available;"moorland fog är en sten i kollektionen supernatural. mot den krämfärgade ljusa bakgrunden slingrar ett mönster av mörkbruna och grå marmorådror. polerad (polerad-p); 20 mm och 30mm.";Moorland Fog;;;;;;;;;
oxidian-20-mm-kompositsten;Oxidian;kvarts/komposit;20;4255.0;;/materials/Oxidian.jpg;-0.1;available;"oxidian (rå) är en gråbrun kvarts i den av industridesign präglade metropolitan-kollektionen. dess bläckfärgade mörka bakgrund får en dramatisk rostfärgad effekt. supernatural jumbo skiva (3340mm x 1640mm); rå, 20mm.";Oxidian;;;;;;;;;
piatra-grey-20-mm-kompositsten;Piatra_Grey;kvarts/komposit;20;4255.0;;/materials/Piatra_Grey.jpg;-0.1;available;piatra grey är en kvartssten i supernatural-kollektionen. vid formgivningen har man hämtat inspiration från piatrabergens mörkgrå klippformationer. den kompletteras med ett marmorliknande mönster med inflätade tunna ljusa slingor.;Piatra Grey;;;;;;;;;
rugged-concrete-20-mm-kompositsten;Rugged_Concrete;kvarts/komposit;20;4255.0;;/materials/Rugged_Concrete.jpg;-0.1;available;rugged concrete (rå) är en mörkgrå kvartssten som påminner om nypåslagen puts, kompletterad av ljusare fläckar. den industriella karaktären hos konststenarna i metropolitan-kollektionen kompletteras av en speciell rå-finish. den skrovliga ytan gör att den påminner om borstad sten (b-borstad).;Rugged Concrete;;;;;;;;;
symphony-grey-20-mm-kompositsten;Symphony_Grey;kvarts/komposit;20;4255.0;;/materials/Symphony_Grey.jpg;-0.1;available;"symphony grey är en kvarts i supernaturatural-kollektionen. över bakgrundens grå och naturstensliknande struktur slingrar diagonala silverfärgade linjer som skiftar mot mörkare ådror och fläckar. polerad (polerad-p); 20 mm och 30mm.";Symphony Grey;;;;;;;;;
taj-royale-20-mm-kompositsten;Taj_Royale;kvarts/komposit;20;4255.0;;/materials/Taj_Royale.jpg;-0.1;available;"taj royale är en mjukt beigeaktig kvarts som påminner om kalksten. mot en kaffe-med-mjölkfärgad bakgrund möts varma och naturfärgade toner – bruntonade slingor och linjer tillsammans med ljusbeige och vita prickar och fläckar. polerad (polerad-p); 20 mm.";Taj Royale;;;;;;;;;
turbine-grey-20-mm-kompositsten;Turbine_Grey;kvarts/komposit;20;4255.0;;/materials/Turbine_Grey.jpg;-0.1;available;formgivningen hos kvartsstenen turbine grey ger oss grå virvlar med mörkare ådror och fläckar. materialen i supernatural-kollektionen imiterar den rörelse och struktur som finns hos naturlig granit.;Turbine Grey;;;;;;;;;
vanilla-noir-20-mm-kompositsten;Vanilla_Noir;kvarts/komposit;20;4255.0;;/materials/Vanilla_Noir.jpg;-0.1;available;vanilla noir är en kvarts i supernatural-kollektionen som påminner om mörk marmor. över den lyxiga ebenholtsfärgade bakgrunden löper ett vaniljfärgat, krämigt marmormönster, vilket ger materialet ett djärvt och personligt utseende.;Vanilla Noir;;;;;;;;;
white-attica-20-mm-kompositsten;White_Attica;kvarts/komposit;20;4255.0;;/materials/White_Attica.jpg;-0.1;available;white attica är en konstgjord sten i supernatural-kollektionen, inspirerad av naturens egen marmor. tunna ljusgrå och mörkgrå ådror slingrar sig mot den pärlvita bakgrunden.;White Attica;;;;;;;;;
woodlands-20-mm-kompositsten;Woodlands;kvarts/komposit;20;4255.0;;/materials/Woodlands.jpg;-0.1;available;woodlands är en naturlig kvarts i supernatural-kollektionen och den påminner om mörkare marmor. mot dess chokladfärgade bakgrund dansar ljusa, fint tecknade ådror.;Woodlands;;;;;;;;;
breeze-ashen-light-30-mm-kompositsten;Breeze_Ashen_Light;kvarts/komposit;30;4113.0;;/materials/Breeze_Ashen_Light.jpg;-0.1;available;kompositsten breeze ashen light är stark, tålig och icke-porös. detta gör kvartsstenen mycket hygienisk. en bänkskiva i breeze ashen light är ett konstverk!;Breeze Ashen Light;;;;;;;;;
ambiente-light-20-mm-kompositsten;Ambiente_Light;kvarts/komposit;20;3996.0;;/materials/Ambiente_Light.jpg;-0.1;available;kompositstenskivor i ambiente light material är starka, hållbara och extremt hygienisk! den grå färgen ger köket en modern och lugn bakgrund och förhöjer alla andra föremåls djärvare färger.;Ambiente Light;;;;;;;;;
residente-dark-20-mm-kompositsten;Residente_Dark;kvarts/komposit;20;3996.0;;/materials/Residente_Dark.jpg;-0.1;available;kompositstenskivor i residente dark material är starka, hållbara och extremt hygienisk! den grå färgen ger köket en modern och lugn bakgrund och förhöjer alla andra föremåls djärvare färger.;Residente Dark;;;;;;;;;
riverlet-20-mm-kompositsten;Riverlet;kvarts/komposit;20;3996.0;;/materials/Riverlet.jpg;-0.1;available;classico-kollektionens kvartssten heter riverlet. de spröda finkorniga bärnstenskornen ger en gyllene vitbeige färgskiftning, vilket gör vitheten både mjukare och varmare.;Riverlet;;;;;;;;;
